client_id,industry,sub_industry,region,company_size,annual_revenue_usd,contract_value_usd,contract_length_months,tenure_months,product_usage_hours_3m,product_usage_hours_12m,login_frequency_30d,active_users,licensed_users,analyst_calls_6m,support_tickets_6m,support_escalations_6m,avg_resolution_time_hrs,nps_score,survey_response_count_12m,discount_percent,account_notes,churn_flag
,Manufacturing,E-commerce,,1k,420377.8119,91011.06773,36 mnth,90.49237326,175.7197564,575.0303745,2.674453977,5,,3,1,0,70.92535384,13,1,,,0
C_38153,Manufacturing,Data,N. America,10k,215447.1791,104974.4562,24,,160.9717455,520.5652325,11.07211717,4,10,1,5,1,34.94406937,-10,0,15,satisfied,0
,,Infra,APAC,,89692.36452,108629.4574,,9.127335945,,561.2319226,2.486921567,2,50,1,3,,61.79748542,45,0,10,neutral,0
C_38155, finance ,Infra,LATAM,10k,22804.81634,53633.05056,,28.87945967,257.413128,388.9255331,4.671595805,6,50,2,2,,108.1335155,-93,3,,renewal likely,0
C_38156, heathcare,AI,APAC,500+,30675.94176,62840.98447,36 mnth,5.014611627,62.68473286,408.6962668,19.34887427,8,,1,3,,67.90711907,-92,0,15,executive sponsor left,0
C_38157,,E-commerce,LATAM,10k,204112.2807,44605.83486,,11.34350101,164.4279838,698.7964583,2.276253289,,10,0,5,0,25.63206732,24,0,0,integration problem,0
,Finance,,Europe,5000,35854.86175,108577.2797,12 months,24.98090235,173.112908,608.183974,29.89345347,5,5,1,4,0,5.833296531,-73,1,10,needs training,0
C_38159,SaaS,Infra,N/A,5000,634598.2727,,36 mnth,,144.3920598,481.8151474,4.937025924,6,5,0,5,0,,-25,1,,renewal likely,0
C_38160,Technology,Data,north america,10k,22424.20892,81750.95425,,13.36738182,123.6517837,512.9654288,3.090496889,4,,1,,0,108.173276,99,0,20, executive sponsor left ,0
,Heathcare,Payments,,200,6272.767399,,48,30.84338061,184.9753308,749.9960782,1.230875865,6,50,1,3,,,68,1,,,0
,saas,None,,5000,2226823.397,86822.78515,36,95.12280553,86.56620972,512.7316376,20.09553612,7,20,4,2,0,,-61,2,10,satisfied,0
C_38163,Finance,,N/A,,220030.863,127250.1588,,47.81481721,,888.375178,1.600044848,5,100,1,5,0,,-65,2,,integration problem,0
C_38164,Energy,Cloud,Middle East,1k,93507.38401,94251.42185,36,4.431718005,129.5327257,487.8380473,5.66844745,9,50,1,2,1,57.75249872,93,0,15,,0
C_38165,Manufacturing,Data,North America,,13764.05833,86930.18339,36,8.428630584,127.5611365,940.1580938,1.007148661,12,,2,4,,92.26866555,-32,1,20,integration problem,0
C_38166,SaaS,Payments,North America,,161202.44,,24,15.74858768,110.9948098,386.3335167,,10,,1,,0,40.5279431,-8,1,0,,0
C_38167,Technology,Data,,10000,266276.4874,129407.2658,36 mnth,84.20572244,71.27058083,389.9157087,5.076241635,11,,1,6,1,74.279474,-49,0,,,0
C_38168,Finance,AI,Middle East,,25662.80028,101100.7216,,3.63533996,138.8625422,415.2014361,3.178781814,4,100,1,1,0,,41,0,15,needs training,0
C_38169,SaaS,Infra,EUrope,,249230.2587,69901.11609,36 mnth,46.68455088,74.68612914,418.2471552,3.16655894,7,10,,2,0,122.5066848,92,1,10,renewal likely,0
C_38170,,,North America,500+,,111101.7366,48,,70.50622753,626.652292,5.09742869,8,20,1,1,2,,-67,0,5,,0
,,,Middle East,5000,27516.7111,97193.23607,,,,443.1562126,1.647611265,4,5,0,5,0,42.16719303,-47,0,20%,integration problem,0
, manufacturin,E-commerce,N/A,10k,881800.4716,74387.31634,12,21.69831109,100.9888669,391.0093311,15.96561986,4,50,3,4,0,,-17,2,10%,,0
C_38173,Retail,Cloud,North America,10000,31049.41685,,12,,-6.619180921,165.122671,1.584715335,6,,1,2,1,,-7,2,10,,0
C_38174,Healthcare,AI,LATAM,200,3402.126032,14981.03809,36,57.35749903,108.2776716,420.3449363,2.534298887,1,,2,5,0,19.74435418,18,2,20%,pricing issue,0
,,Payments,Europe,1k,69183.46483,176212.7271,24,,201.3596805,424.6069461,3.105261037,,,,4,2,36.2298798,-27,1,,pricing issue,0
C_38176, tech,Cloud,Middle East,1000,19759.11183,18771.90793,12,,,576.8155234,9.550679633,5,,,2,0,37.83185878,-64,,,,0
,Heathcare,AI,Europe,50,48814.99947,156316.1577,,0.683150816,188.6160616,163.4602246,18.67215406,10,50,1,,,29.67655378,91,1,,executive sponsor left,0
C_38178,,Cybersecurity,LATAM,,940231.4431,,,4.695910465,93.66357718,,9.679127758,7,100,0,4,2,75.88952745,65,,0,satisfied,0
C_38179,Healthcare,Cybersecurity,APAC,1000,26197.89881,175137.8827,48,86.50866231,75.83740462,422.9812538,7.886459239,2,50,,0,,31.54231759,-11,1,,renewal likely,0
C_38180,Finance, e-commerce ,LATAM,1000,127860.0522,111008.2585,12 months,13.61689133,,660.7942928,,2,,1,2,,26.89490432,-58,1,10%,neutral,0
C_38181,SaaS,AI,North America,50,110480.5709,,12 months,,146.2738805,796.6578451,14.5244356,7,5,0,,0,,-91,2,,needs training,0
C_38182,,N/A,EUrope,500,549431.0994,10389.30062,36,2.912939102,221.7480755,716.9032876,14.53230123,4,10,0,5,1,25.37749689,-59,1,5,,0
C_38183,TECH,N/A,,,2683.47136,95868.26887,36,16.4718931,19.3821282,363.7153721,20.36299665,6,5,1,3,,,-6,2,,pricing issue,0
C_38184,,Payments,N. America,200,12662.46284,119785.2293,,45.71913663,,575.2173986,5.318509457,4,20,2,4,,62.97377247,44,0,10%,needs training,0
C_38185,Healthcare,Data,LATAM,500+,35067.50229,,36,,111.9888731,,17.92952236,2,100,3,2,,50.84141215,30,,N/A,,0
,Manufacturing,AI, n. america,,171494.1659,,36 mnth,4.288675866,71.03793523,559.7527311,6.898473581,,5,,4,1,,-41,1,10,,0
,Retail,Payments,EUrope,50,33024.6807,177979.9602,48,15.47643182,,215.0660928,6.947303369,7,5,1,3,2,12.96219711,77,1,0,needs training,0
C_38188,,Cloud,LATAM,,18135.63095,155755.3786,48,13.13937101,104.5588044,694.2879458,9.517193096,6,20,1,1,1,68.33261741,-68,1,0,renewal likely,0
C_38189,SaaS,Infra,,10k,418654.1921,77954.6235,12,70.35772646,,519.7122979,3.584765864,,50,2,3,2,88.68059905,-12,0,10,neutral,0
C_38190,Technology,None,,500+,79468.33176,,,,154.5134351,662.9128087,23.21665757,9,10,1,4,0,8.660302903,51,2,,,0
C_38191,TECH,Cybersecurity,,5000,48934.39976,70717.32599,36,11.36861958,47.95900953,681.8153241,3.20831882,6,,,3,1,,-21,1,,executive sponsor left,0
C_38192,Finanace,AI,APAC,1k,170048.9093,160148.9518,24,28.81807507,161.7743278,667.451938,2.310777501,,50,,1,0,65.23590695,36,0,10%,integration problem,0
,Finanace,Data,,,219879.0711,115340.1549,48,58.19827268,96.21388182,363.196552,1.205772544,7,,2,3,,84.16408754,44,2,0,satisfied,0
C_38194,Technology,Cybersecurity,N. America,,12259.62593,108290.7406,,13.15533717,,830.8959532,21.46621456,5,5,2,3,0,51.27585199,99,3,0,integration problem,0
C_38195,TECH,e-commerce,N/A,500+,6350.997429,105580.8965,36 mnth,,105.9170937,,2.354109406,10,100,2,5,0,0.192978525,-21,2,5,,0
C_38196,Heathcare,,N. America,200,113096.669,147806.6742,48,,170.6933214,323.9655235,0.062591555,3,5,1,2,0,,-24,1,10%, satisfied ,0
C_38197,SaaS,N/A,,5000,39159.2878,51004.64174,36 mnth,,57.40846857,599.5614396,5.793439792,6,10,4,3,,63.86284494,,3,5,needs training,0
,energy,,Middle East,,,,12,5.484062642,78.66364515,564.8450866,0.164524892,7,20,2,6,0,57.78177063,8,1,0,executive sponsor left,0
C_38199,N/A,Cloud,Middle East,500+,,116373.1846,48,29.72595836,50.23746059,358.3301579,50.20245867,,100,2,3,1,,-27,0,,low usage,0
C_38200,Technology,, l@t@m ,200,9459.637131,138396.0539,36 mnth,,227.6949674,644.2974855,1.969783517,7,10,1,2,2,34.26662993,41,3,0,integration problem,0
,TECH,E-commerce,LATAM,10k,356747.9054,,36 mnth,4.494154615,130.5025156,483.5503836,,,20,1,5,,113.2381053,,0,20,,0
,Heathcare,None,North America,1k,42525.4569,118283.9244,24,6.319442869,57.1963927,319.004476,3.396333308,6,,,7,0,37.76116165,91,2,,executive sponsor left,0
C_38203,Finance,Payments,North America,,227415.4742,,24,,173.3948258,603.771722,0.645087288,7,,1,6,0,54.99265953,20,0,20,,0
C_38204,Retail,,APAC,500+,58311.63799,70341.31346,12,0.764264788,52.90387479,523.4922451,,10,,1,4,0,40.90942806,-47,0,,executive sponsor left,0
C_38205,Retail,None, europe ,10k,,,,25.48737618,49.84512884,556.0755835,1.310038255,9,,1,,1,,63,3,20,,0
,Finanace,E-commerce,North America,200,50140.51385,123796.7062,12,3.998954721,146.774347,359.8330903,1.206022573,12,100,0,5,0,35.16221866,-7,0,,,0
C_38207,Healthcare,E-commerce,Middle East,50,38057.99258,,36 mnth,19.17296935,,925.8063871,9.972869079,4,10,2,1,0,94.56922961,43,0,15,pricing issue,0
C_38208,Heathcare,,N. America,500,20588.68887,,48,99.51118257,61.43848825,625.9760634,3.127349323,7,20,0,3,0,26.70876882,-85,2,,,0
C_38209,Finanace,Infra,EUrope,500,112394.8271,141114.6547,36,12.53270517,99.77141069,289.534553,,7,50,,1,1,25.9038249,-46,1,15,pricing issue,0
C_38210,SaaS,E-commerce,Middle East,1k,,63865.46001,12,4.927882435,88.70947066,337.657619,6.48978977,5,,1,5,1,10.7164587,-11,0,,neutral,0
,Retail, e-commerce ,,50,136759.9586,108018.0215,,6.540771559,70.21704954,692.9857649,3.968713791,6,50,,,,3.559861099,-82,0,10,,0
C_38212,TECH,Cloud,N/A,,222863.7536,,48,,157.825761,346.1349069,,7,10,,2,,,-41,1,N/A,pricing issue,0
C_38213,Manufacturing,,LATAM,50,8466173.503,94234.17717,48,9.539568912,40.01814987,910.1428373,6.866522183,8,100,1,2,1,48.85141176,-62,0,0,,1
C_38214,Healthcare,,N. America,1000,78204.61703,22448.42104,12,,178.7682776,563.5910839,3.389760783,1,100,2,2,1,,50,0,10%,,0
C_38215,,None, n. america ,10k,56445.32991,44415.3367,36,,,629.5990997,3.248637204,,50,4,,0,75.33561718,42,0,10%,renewal likely,0
C_38216,Manufacturing,Payments,N/A,5000,13835.303,110523.4817,,20.35059992,61.25761356,565.3114381,0.444793137,5,,2,7,1,,55,2,0,,0
,Heathcare,Data,N. America,1k,714130.3923,51729.1747,36 mnth,7.454963244,121.3835023,428.6631526,4.527727657,9,10,3,4,0,83.74923338,-32,0,0,pricing issue,0
,N/A,Data,N. America,500,346109.5091,,36 mnth,,62.80057117,667.9978126,1.891115973,7,5,3,4,1,,-67,1,0,bad experince,0
C_38219,Manufacturing,Cloud,N. America,500+,5566.821206,,48,84.97340665,86.8343941,,17.92173726,7,,1,6,1,,28,3,,satisfied,0
C_38220,Technology,Cloud,Europe,10000,2358.820186,,36 mnth,11.92060864,64.27349587,645.1048979,31.97729431,,100,3,5,0,98.61920014,,1,,executive sponsor left,0
,Heathcare,Data,APAC,,13245.96369,24121.73313,12 months,,168.4298285,,15.6767585,8,100,0,5,1,54.53529142,-56,0,,low usage,0
C_38222,Technology,Data,Europe,10k,7849.042851,113088.942,36,15.00822083,48.92710688,57.15650109,17.22109606,6,10,1,1,0,5.255119589,,1,20,,0
,Healthcare,Infra,Europe,200,3878.686965,92573.81659,12 months,24.72508658,170.6722947,730.98897,38.36441517,6,5,2,6,,82.63739582,72,1,10%,needs training,0
C_38224,Finance,AI,North America,1000,,74301.17576,48,,177.128343,520.095418,3.2803681,6,,,3,0,,2,1,, pricing issue ,0
,,E-commerce,North America,1k,423896.9161,148467.0809,,17.6351847,155.0989932,684.0577461,14.31177138,5,,3,4,0,107.9404551,-39,2,10,pricing issue,0
C_38226,Heathcare,Cloud,EUrope,10k,70579.0475,49219.41841,,78.56917871,184.0734564,507.2410914,98.9868722,,50,2,8,0,70.23568472,85,1,10%,needs training,0
C_38227,,Cloud,,,5112798.602,151182.9435,12 months,68.76828261,,563.5463208,,7,50,1,,0,,18,1,,,0
C_38228,Finanace,Payments,Europe,10k,161624.5843,-12510.75943,24,21.69664563,,625.5922513,2.219246187,4,20,2,5,0,,-78,0,,,0
,Finanace,E-commerce,APAC,50,9200.115943,138553.3644,48,53.93605362,94.61852029,558.8118792,0.611186766,10,5,1,4,,,42,2,,pricing issue,0
C_38230,Heathcare,Cybersecurity,Middle East,1k,13927.8263,,,,,612.1377288,1.039227358,,10,,0,2,11.4853566,35,2,10,renewal likely,0
,Energy,Payments,North America,10k,399364.1011,152210.4803,36,,137.4461214,684.984287,33.73783558,4,50,0,1,0,52.12531066,-48,1,,bad experince,0
C_38232,N/A,,EUrope,1k,59267.68098,26244.4742,24,,46.01852276,703.9294605,4.542375921,3,10,2,5,2,26.51588553,98,2,,,0
,Finance,,LATAM,1k,26399.31802,178519.1094,36,,134.7690997,352.9606593,22.2129357,,10,1,1,1,116.237577,-2,1,0,,0
C_38234,Healthcare,,EUrope,200,75093.42398,,36 mnth,,80.2769535,444.8932622,3.641661059,1,,2,5,3,52.08184821,63,2,10%,pricing issue,0
C_38235,Healthcare,,N. America,500,1995.585943,,36 mnth,12.20811411,95.57713778,465.318076,23.679988,,100,0,,0,72.87007696,5,2,15,,0
C_38236,Finanace,Data,,5000,364160.1151,,12,4.478670214,,316.6773008,16.2036559,,,3,4,0,40.58399601,-61,0,,neutral,0
C_38237,Technology,E-commerce,N. America,200,19328.02135,159563.2006,12 months,,67.32163386,530.3110543,2.10062818,6,5,4,1,0,60.21665364,-67,2,, satisfied,0
C_38238,,Data,North America,50,17273.38942,17647.91985,24,12.14622566,188.8206788,363.7757822,12.70404511,8,10,2,2,,84.68221858,-60,0,10%,low usage,0
C_38239,Manufacturing,Payments,Europe,,13730.75638,107911.905,,1.970853097,163.2077884,925.2906212,17.09568996,,5,,6,1,,-43,2,,executive sponsor left,0
C_38240,SaaS,Data,,,80555.63614,108422.3486,48,8.455968554,112.9600242,594.042286,0.234605031,2,,0,,,38.50130212,56,0,10,needs training,0
C_38241,Finance,Cybersecurity,Middle East,500,59823.27036,83718.92283,24,,146.3034268,366.6930222,4.223634454,3,,1,4,0,69.19078676,-9,1,,N/A,0
,SaaS,Infra,Middle East,10k,,85874.39749,12,,168.7420211,664.3747645,5.728608961,5,100,2,2,0,51.37298436,94,2,, executive sponsor left,0
,Technology,None,North America,200,77410.06452,,12 months,3.734504085,167.6215866,368.0081454,17.08986136,7,100,0,2,0,32.1811477,23,1,20,,0
C_38244,TECH,,middle east,500+,43456.22633,,36 mnth,,46.65777671,331.7939304,34.47881998,5,5,1,0,2,18.49919379,55,1,,satisfied,0
C_38245,Finance,,LATAM,500,,,,39.11325923,56.91603814,335.1218228,3.129456192,2,20,0,5,2,35.40635119,-80,,20%,,0
C_38246,Retail,,LATAM,,,152175.9637,36,19.66069037,196.3890486,628.261274,0.73802148,,,1,4,2,9.815582179,58,3,15,pricing issue,0
,,Payments,LATAM,50,,9782.833376,12 months,33.88930541,,714.8291866,4.636007639,5,,1,5,,66.82909634,11,3,,satisfied,0
C_38248,TECH,Payments,LATAM,10000,24634.63239,,36 mnth,21.90713231,,666.876072,10.68246151,,10,3,1,,40.06565507,12,1,0,satisfied,0
,Technology,AI,N. America,1000,28162.14549,,12 months,12.68909468,180.7452144,796.5637547,5.175933976,9,20,4,7,,,33,2,,renewal likely,0
C_38250, fin@nce ,,Europe,200,56327.20856,3382.574376,48,12.86403863,86.04569458,750.8400706,11.05503579,3,,2,4,0,29.56966735,-97,2,10,needs training,0
C_38251,Finance,Cybersecurity,APAC,200,13914.83223,125532.1503,12,,147.3666715,229.0463237,14.37646782,4,50,,6,0,9.604031302,82,,0,,0
C_38252,Finance,Payments,LATAM,500+,20912.99148,49967.85185,36 mnth,1.404218861,125.3023522,,,5,5,2,3,0,70.74799819,78,1,20,,0
C_38253,Heathcare,Payments,APAC,,19099.65898,,36 mnth,6.062205808,115.4115756,777.438411,3.486797518,,,3,6,1,62.24316088,-36,1,,renewal likely,0
C_38254,Heathcare,data,,200,33131.52378,93662.67644,12,,197.0445848,534.9415011,5.887673893,7,100,2,6,1,31.38370209,-37,1,,N/A,0
,SaaS,Payments,middle east,500,15384.06628,,12,4.468320328,52.10568398,881.3633959,,5,50,0,3,1,,-19,1,20,neutral,0
C_38256,Heathcare,Payments,Europe,5000,10388.54557,128915.803,24,,,515.6972224,4.74834302,9,10,2,6,3,,,1,,pricing issue,0
C_38257,Retail,Payments,,500+,13916.06565,,12,,211.5096302,360.9453457,17.64248768,7,,0,3,1,77.73643076,-72,0,,renewal likely,0
C_38258,Heathcare,Payments,LATAM,50,106484.2854,75560.01657,36 mnth,37.7600502,93.53225766,546.1637996,1.300571156,9,,1,3,0,78.77470777,0,1,10%,needs training,0
C_38259, finanace,Infra,North America,500+,189629.6905,71488.98228,12,15.95181791,128.0680443,699.333077,,5,20,1,5,,63.90061173,,0,,,0
C_38260,,,Europe,50,80977.96099,30660.09653,36,32.40653948,,396.8635391,1.807151389,2,100,0,6,,49.24738526,-13,3,,,0
,Technology,Infra,Europe,500+,82109.17471,40055.21167,12,2.449003096,,811.3174569,18.77412432,2,10,,3,0,63.47269916,-87,,0,,0
C_38262,Healthcare,,EUrope,5000,11630.02008,120270.8589,24,49.62245592,82.79224799,483.6280609,1.240583831,6,5,4,3,,1.467556485,31,1,0,neutral,0
,SaaS,Cybersecurity,Europe,500,808112.0168,60968.86948,24,43.54236424,175.491372,416.117186,26.69421065,5,,,3,0,,20,0,0,needs training,0
,Manufacturing,E-commerce,N. America,10k,39876.06791,,48,1.606499359,,397.7331855,9.802651758,5,50,2,3,,27.50063815,-80,0,20%,,0
,Technology,AI,Middle East,,22687.9375,22087.66537,12,10.01737737,,466.0953733,,6,10,3,2,0,19.861858,-76,0,15,,0
C_38266,Retail,Cloud,N. America,,147946.288,,12 months,4.406501804,93.82895186,406.0508484,3.350180201,6,100,5,6,0,58.38366989,37,0,,low usage,0
C_38267,TECH,None,APAC,500,113120.3415,80072.88675,36 mnth,7.197161797,93.28074605,589.3909055,0.304917432,4,50,1,6,1,,31,2,5,needs training,0
C_38268,Finanace,None,Europe,50,23352.13198,164486.572,,15.97286538,,777.2121749,9.765411923,3,50,,1,0,22.20279977,-7,0,10,renewal likely,0
C_38269,Technology,None,Europe,10k,19166.03243,106766.0007,,,171.6165086,,34.95944606,3,20,1,,,,-43,,10,,0
,Manufacturing,AI,EUrope,200,103346.8162,134943.8017,12 months,32.85795509,,687.8981351,14.47865629,2,,3,5,,67.84430194,18,,,,0
,,E-commerce,,,888962.6521,183442.1839,24,12.42587509,130.61153,646.2586213,4.021384551,6,100,,1,0,36.80256476,-69,1,5,pricing issue,0
C_38272,Finance,Cybersecurity,North America,200,29121.89069,,12,51.899159,138.7240111,,18.15883225,5,5,1,3,2,,16,0,,low usage,0
,Manufacturing,ai,North America,50,22032.59015,136525.1059,36 mnth,99.2843366,117.4733214,,9.668037611,2,,2,1,0,,53,1,15,,0
C_38274,SaaS,Cybersecurity,,1k,29368.5046,,36 mnth,3.482263174,-27.64486911,309.3276062,2.370403114,4,5,0,6,1,59.93019328,-9,0,10,,0
C_38275,Finance,,,,22458.02388,-44712.82915,24,,145.3881179,692.3446926,12.44130504,,,2,,0,11.11953572,54,2,0,low usage,0
C_38276,,,,500+,31539.92859,63901.33948,,44.98392604,32.5398787,,,,,,4,0,105.5455029,85,0,10%,executive sponsor left,1
,,Cybersecurity,N. America,1k,53452.28928,43215.9782,48,12.83854427,126.9286637,261.7968344,3.264750445,,50,1,4,,79.14177204,-6,3,10,neutral,0
C_38278,Manufacturing,Infra,LATAM,1000,21070.20915,,36,57.05153595,98.65359751,426.2680743,12.48217122,5,,,5,1,20.52200678,37,0,,,0
C_38279,SaaS,Cloud,N/A,,,-2284.332826,36,16.07579394,121.6236171,527.5388909,16.80388055,4,,1,2,0,70.22081031,,1,10%,needs training,0
C_38280,,None,N. America,10000,18475.271,128882.263,36 mnth,,75.43996235,637.0467342,1.413920989,6,,,3,1,,86,0,10,integration problem,0
,N/A,,N. America,10k,206909.8787,64963.79703,36 mnth,9.147715845,144.2436471,469.3183261,14.05311571,8,20,2,,,,-92,2,5,satisfied,0
C_38282,TECH,E-commerce,Europe,50,100286.408,,12 months,27.76842119,101.1385767,635.8808846,0.175843616,6,,0,5,0,3.9413198,-2,0,,,0
C_38283,SaaS, infra,LATAM,10k,,89149.67851,24,83.20835295,3.311929195,541.0924482,9.843762121,5,10,0,5,0,56.22092364,36,0,,neutral,1
C_38284,,,N. America,50,627890.0179,134465.1985,,72.91562982,167.668805,491.8684743,,,100,1,6,0,22.519271,-81,3,15,neutral,0
C_38285,Finance,Cloud,EUrope,10k,83399.18373,104890.0554,,,154.8751685,624.7954972,8.602427363,11,20,2,5,0,,-34,0,,,0
C_38286,Healthcare,Cybersecurity,Europe,,146012.8348,,,10.65906034,,509.3348482,5.825943186,7,50,,4,0,16.63056239,44,2,15,,0
C_38287,SaaS,Cybersecurity,APAC,,16728.77837,107593.1049,48,,,529.1054757,,8,100,2,5,4,,,0,10%,executive sponsor left,0
C_38288,Finanace,,Middle East,10000,299270.5841,129246.5649,36 mnth,67.9483026,189.1248392,618.3224666,13.23239683,9,50,2,3,0,51.67131256,-67,0,,satisfied,0
C_38289,,Data,LATAM,1000,80680.49435,112975.4347,48,0.677529431,132.723432,571.7732871,1.706028281,2,,2,4,0,36.46280806,75,1,5,needs training,0
C_38290,TECH,Cybersecurity,Middle East,,8798.121043,172046.7561,12,5.196430604,124.0784597,,,10,10,,8,0,,-44,2,,,0
C_38291,Manufacturing,AI,North America,10k,8788.007892,76184.21421,36 mnth,13.24014278,,,,5,10,,4,0,92.52096531,73,1,10,integration problem,0
,Technology,E-commerce,,10k,96271.52212,86787.66754,24,27.20150156,115.930934,257.9726422,15.09822889,5,,3,2,,42.79212077,-59,0,0,integration problem,0
C_38293,Finanace,E-commerce,LATAM,,146714.2108,113872.1878,,24.82819287,,810.8439024,2.277861847,4,,3,,1,52.13818885,,0,15,pricing issue,0
C_38294,Technology,Cloud,APAC,,,,24,,16.5673004,355.4208747,16.61298904,9,20,1,2,1,8.974514961,-96,0,15,,0
C_38295,Energy,,north america,1000,116020.0741,77473.83551,48,39.71950874,103.1587691,610.6050788,10.1103716,9,10,,6,,,62,2,,needs training,0
C_38296,TECH,,N. America,50,7694.855155,78531.29718,36,4.819453621,33.1468257,607.3526128,16.49145684,4,10,1,2,0,44.95254847,52,1,20%,integration problem,0
C_38297,SaaS,AI,LATAM,10k,89795.44504,88381.04634,24,17.47219059,101.5521081,863.9349371,20.96827176,5,50,2,0,0,,80,0,,renewal likely,0
,,Cloud,,,61532.23931,69476.17526,,15.10282247,126.9358563,458.6830057,8.99707709,7,5,0,4,0,21.8176254,2,2,15,bad experince,0
C_38299,TECH,Infra,LATAM,1k,,37024.39804,48,5.162094901,78.82554284,380.6977188,23.18242012,6,5,0,4,0,,2,4,5,satisfied,0
C_38300,,,North America,1k,36614.26968,-17779.00471,,56.09168362,136.7960463,549.4857096,6.461278104,6,,1,3,,88.38976639,,3,,,0
C_38301,manufacturing,Data,North America,10k,93682.1321,88892.10473,36 mnth,3.307325141,163.9212219,464.1593742,3.031311813,,,3,,3,51.75921166,,2,10%,integration problem,0
C_38302, healthcare ,None,,50,44758.74233,,12 months,12.06648391,,524.6052933,0.340821631,2,5,3,4,0,29.18604465,1,1,,neutral,0
C_38303,TECH,Infra,APAC,500,2042.558736,33214.61768,24,58.36015621,182.3087106,197.1657224,19.58832148,5,50,2,4,1,,8,2,N/A,,0
C_38304,Healthcare,,LATAM,500+,57150.3913,132162.3888,36 mnth,37.91744233,108.8910575,463.7685319,1.902005962,5,100,1,3,1,,-71,0,20%,,0
,Finance,AI,LATAM,5000,2546.933559,135535.1446,,,156.7888899,504.2747843,9.987459008,8,50,0,2,,48.60386468,-22,0,,renewal likely,0
C_38306,Heathcare,Payments,LATAM,10000,29415.58405,118890.2119,48,83.17349326,116.2216395,612.8434831,2.040074469,3,20,,4,,68.50971685,-29,2,10%,N/A,0
C_38307,Healthcare,Payments,APAC,50,7140.738534,131698.5762,36 mnth,,131.7731265,755.0063513,6.480740473,2,,0,3,0,86.92813911,-100,0,20%,integration problem,0
C_38308,Energy,E-commerce,APAC,50,94832.68101,101791.8237,36,,,624.0386311,6.056673417,7,,1,2,0,,-48,2,,bad experince,0
