client_id,industry,region,sub_industry,revenue,tenure_months,employee_count,account_tier,monthly_logins_3m,monthly_logins_12m,downloads_3m,downloads_12m,inquiries_3m,inquiries_12m,webinar_attendance_12m,analyst_calls_12m,portal_time_spent_3m,portal_time_spent_12m,report_views_3m,report_views_12m,benchmarking_participation,active_users_count,feature_adoption_score,tickets_raised_12m,avg_ticket_resolution_time,ticket_satisfaction_score,escalations_12m,onboarding_score,renewal_meetings_attended,nps_score,satisfaction_score,relationship_strength,decision_maker_engagement,churn_flag
C7735,,EMEA,SubIndustry_25,271.7266053,147,30866,Silver,31,2,2,13,0,5,2,2,59.35228094,583.4495694,2,4,1,21,85.77308227,1,23.33191222,,0,0.374515377,2,89,6,4,0,0
C7736,Pharma,EMEA,SubIndustry_10,666.1142027,112,,Silver,39,0,12,47,3,2,,3,79.38430391,,3,3,N,18,18.91386386,,21.68373134,2,1,0.314018959,2,4,10,3,1,0
C7737,BFSI,EMEA,,854.4185502,57,37430,Silver,,,33,9,1,3,2,4,49.82080732,,3,7,1,37,56.60801706,7,44.70847193,2,0,0.094440564,10,11,5,2,0,0
,Manufacturing,NA,SubIndustry_4,692.5176428,77,24096,Silver,15,10,12,8,1,3,4,3,67.13088773,178.9942573,1,4,0,6,10.32573872,1,,4,0,,20,-13,,2,1,0
C7739,BFSI,NA,SubIndustry_26,355.9623977,60,43337,Silver,16,29,20,15,1,2,2,3,19.60837664,88.09750761,2,8,yes,35,14.82625987,6,19.99819595,4,,0.383877249,2,99,2,4,1,0
C7740,Manufacturing,EMEA,SubIndustry_7,489.9540631,147,20945,Bronze,19,31,20,54,1,5,,2,127.5937779,461.7697349,3,5,N,11,7.390784371,8,61.32347083,3,1,0.165536791,2,-40,9,1,0,1
C7741,BFSI,NA,SubIndustry_26,808.0857903,,,Gold,22,18,21,54,1,5,4,4,129.236126,639.4428891,1,6,,49,50.98019185,2,64.48336962,4,1,0.641962734,0,95,7,3,0,0
C7742,Manufacturing,EMEA,SubIndustry_4,265.2600714,35,31899,Silver,5,2,22,12,,3,,4,208.7339918,437.1649061,1,4,no,39,2.896264392,1,55.7081686,3,0,0.300472145,2,-1,,5,2,0
C7743,BFSI,APAC,SubIndustry_10,656.5190253,126,33373,Gold,29,42,36,4,3,1,5,4,,778.2821584,2,8,1,,21.27460673,3,65.52840571,2,0,0.208750468,20,52,,5,0,0
C7744,Retail,NA,SubIndustry_25,210.3833584,161,24831,Gold,23,,18,24,0,4,3,4,61.24603714,817.7600707,5,6,N,43,26.94379231,3,47.52044811,2,2,0.433561641,10,-45,9,2,,1
,,NA,SubIndustry_12,836.8075255,67,14276,Bronze,10,36,9,,0,7,1,3,,380.1886437,3,,N,43,67.67854509,0,62.19663135,4,1,0.398882945,20,37,6,5,2,0
C7746,BFSI,LATAM,SubIndustry_5,,87,42011,Gold,26,44,23,47,0,6,2,3,80.7443608,766.7548282,2,7,1,8,96.31424067,,37.27164464,1,,0.221149545,20,87,9,3,1,0
C7747,Manufacturing,NA,SubIndustry_4,945.8087449,48,20297,Gold,13,19,14,45,0,8,2,3,102.5847584,227.7770006,2,7,Y,48,10.37559294,5,44.30775438,4,0,,0,,1,4,2,0
C7748,,NA,SubIndustry_17,845.6127597,45,16551,,20,3,16,7,2,3,0,4,160.3295252,423.3033319,1,7,1,26,98.87012044,1,35.05203829,2,0,0.898697292,20,-87,7,,,0
C7749,Manufacturing,NA,SubIndustry_25,478.7138981,75,36669,Silver,8,14,1,18,,3,0,4,,,1,9,no,47,10.39281181,,103.8960969,2,0,0.663463376,2,41,1,1,2,0
C7750,BFSI,APAC,SubIndustry_9,,68,36579,Silver,31,63,15,17,1,,2,5,65.44795761,,0,10,yes,46,31.62012066,1,46.33240506,,0,0.241589773,0,-32,10,2,,0
C7751,Manufacturing,NA,SubIndustry_15,538.9550944,143,11142,Silver,17,,,14,0,3,2,0,167.5946553,597.851424,0,16,1,,73.05523615,1,47.54635868,3,0,0.064038367,2,14,9,2,0,0
,BFSI,EMEA,,463.9682067,92,21924,Silver,24,22,8,21,2,8,,9,90.59623207,740.2865778,2,4,0,38,37.33722189,6,61.1372577,1,0,0.190098263,5,78,3,,0,0
C7753,Retail,EMEA,SubIndustry_13,419.6866073,72,,Silver,28,16,5,10,,4,2,4,196.5615796,,1,2,0,44,73.64003147,1,27.71960276,,1,0.199785141,2,36,2,5,0,0
C7754,BFSI,NA,SubIndustry_22,168.3773491,98,13642,Silver,32,20,21,35,0,,,6,93.62015537,353.7677926,4,,Y,39,16.01987737,6,65.59374079,,0,0.32542571,0,-75,2,2,2,0
C7755,Manufacturing,NA,SubIndustry_14,397.0892833,15,27327,Gold,35,18,29,43,0,6,1,3,172.3556391,648.9338592,3,5,Y,34,55.32057503,3,25.06817965,3,0,0.88364486,2,35,,5,1,0
C7756,BFSI,APAC,SubIndustry_2,277.9041756,151,38521,Silver,31,14,34,35,0,9,0,0,244.5774156,145.0133947,2,4,0,35,15.26859648,2,,4,0,0.269008966,2,-50,6,5,2,1
C7757,Technology,EMEA,SubIndustry_2,610.3295413,91,42058,Silver,23,32,15,6,2,1,,1,36.61359057,914.6917326,,7,,,38.59999365,3,17.48954004,5,0,0.042470962,5,-61,7,2,0,0
C7758,Technology,NA,SubIndustry_11,,142,29932,Gold,23,38,6,,2,5,2,2,136.0709088,727.288636,2,7,N,40,28.72980364,4,90.68290334,1,0,0.644335998,1,,10,,2,0
C7759,BFSI,NA,SubIndustry_22,,117,31381,Gold,8,,19,22,1,7,0,7,137.6401047,,1,4,N,48,98.54592424,,64.44282799,2,0,0.131426771,20,-39,7,1,0,1
C7760,Manufacturing,EMEA,,568.4750179,2,3050,,31,46,,28,1,1,1,4,142.3720645,569.8820764,1,8,N,45,44.30140914,3,59.29973237,1,0,0.32475954,,19,3,3,1,0
C7761,BFSI,APAC,,329.4185866,125,40240,Silver,,43,31,7,0,1,2,4,122.8360563,,2,4,0,33,,3,57.06572372,,,0.845674175,10,-97,3,1,0,1
C7762,Retail,NA,SubIndustry_9,541.0801545,,5565,Silver,,22,29,9,1,6,1,1,183.9559942,458.0626594,,5,N,22,57.36926775,2,28.29794972,,0,0.22157885,5,-98,3,2,1,1
C7763,,EMEA,SubIndustry_19,658.5530287,71,43197,Gold,8,,21,,2,,0,1,146.8120041,,1,4,Y,35,76.02980916,2,42.84586494,4,1,0.978790594,10,53,9,3,2,0
C7764,Manufacturing,NA,SubIndustry_14,,144,42115,Bronze,,6,6,11,2,,1,3,144.9493544,677.680146,0,7,,49,23.53600215,2,36.53118325,1,0,0.3748735,1,-17,1,1,0,0
C7765,Manufacturing,NA,SubIndustry_17,523.7972843,86,12769,Gold,26,21,11,42,1,3,,1,62.15351116,521.5948078,1,,0,36,,8,38.57293108,5,0,0.089894401,3,-4,5,1,1,0
C7766,BFSI,NA,SubIndustry_24,470.9076821,,25156,Gold,,42,,45,0,7,2,3,194.6603863,510.6595349,2,6,N,39,99.17286505,4,27.08481782,5,,0.949264102,1,93,5,1,1,0
C7767,Retail,,SubIndustry_13,832.4733339,160,29089,,20,18,36,,0,3,,4,147.610305,541.0044334,1,4,1,,1.517764929,2,,4,0,0.832914555,20,,5,4,0,0
C7768,BFSI,EMEA,SubIndustry_28,670.3096271,71,4912,Gold,38,7,,26,0,6,1,,106.5883878,759.2903108,2,3,,22,11.22878396,3,56.65406832,,2,0.634057261,2,21,3,3,,0
C7769,Manufacturing,APAC,,621.8319223,107,43110,Gold,7,22,24,37,1,6,1,2,162.3053903,446.5769313,1,5,yes,32,47.49153554,2,,3,0,,2,-83,2,5,1,0
C7770,Retail,APAC,SubIndustry_5,156.6612532,130,,Gold,28,33,29,19,2,1,2,4,217.9483775,789.137165,4,8,,36,,3,41.81481112,4,0,0.670325631,20,69,7,1,2,0
C7771,Manufacturing,APAC,SubIndustry_13,534.5674654,7,13004,Gold,29,21,46,31,2,5,2,4,165.605907,498.7614139,3,7,no,31,36.09914821,2,44.94189292,1,0,0.850382912,3,33,10,3,,0
C7772,BFSI,NA,SubIndustry_15,468.9973142,38,44660,,20,39,33,8,1,,2,1,104.6205679,914.9171949,5,5,,19,63.87545576,2,15.3549183,3,1,0.515099121,0,,2,5,0,0
C7773,BFSI,NA,SubIndustry_1,467.2685779,176,34814,Silver,18,28,13,24,0,3,3,1,62.06796424,681.714013,1,5,1,47,46.09103548,6,17.73506127,3,0,0.544032393,10,-69,,2,0,0
C7774,BFSI,LATAM,SubIndustry_18,187.3173055,107,33892,Gold,41,8,14,24,0,5,2,2,96.7675629,442.3014778,2,5,,19,,,37.1168786,1,1,0.35562778,4,-57,4,3,2,0
C7775,BFSI,APAC,SubIndustry_4,282.4462755,86,23962,Gold,5,14,,5,1,,1,1,151.4435515,,3,5,1,16,33.74000384,3,87.29693133,2,0,0.643839011,4,58,2,4,2,0
C7776,BFSI,APAC,,,82,27588,,4,,11,35,0,6,2,4,63.67660738,,0,6,1,,82.69045472,1,29.3962554,3,,0.657080173,5,,8,5,2,0
,Technology,NA,SubIndustry_10,722.8711556,73,47196,Gold,18,14,8,4,2,7,2,6,137.6874406,613.9128495,1,3,Y,26,18.18239656,5,42.4996656,3,0,0.288874547,10,28,6,2,1,0
C7778,Technology,NA,,381.895086,2,31296,Bronze,17,6,10,1,1,4,1,0,169.3684107,395.1493053,1,7,Y,19,12.96595444,6,30.89812901,,1,0.477424831,3,35,4,3,2,0
C7779,Retail,APAC,SubIndustry_28,420.0122546,42,43713,Gold,20,28,3,32,0,6,6,4,151.1190782,428.1645904,,4,N,25,44.2564687,2,31.30792721,2,0,0.482279248,3,-11,,3,0,0
C7780,Retail,NA,SubIndustry_24,856.2183991,170,33684,Silver,,46,,23,,6,0,2,108.6552487,437.0725782,3,10,,29,5.825330034,5,47.35982462,4,0,0.938112759,4,,2,,0,0
,,EMEA,SubIndustry_25,440.6355222,81,3832,Silver,20,26,20,20,1,7,2,3,172.8149656,746.9922605,0,8,N,30,46.38027631,5,40.74414817,4,0,0.303913698,20,-4,4,2,2,0
C7782,,EMEA,SubIndustry_18,474.2420952,148,43142,Gold,,29,6,16,0,3,,5,138.6533832,605.4523077,0,9,1,13,94.82273923,,32.53388679,,0,0.822430854,20,-94,,1,2,0
C7783,BFSI,NA,SubIndustry_17,476.9510436,6,,Gold,54,21,,,0,4,,3,108.3159923,757.2994662,1,10,N,30,,2,25.43299758,4,1,0.702036546,5,72,7,2,2,0
C7784,Pharma,NA,SubIndustry_25,230.8989707,139,20455,Gold,3,28,39,5,2,2,1,2,52.65000834,,1,6,no,7,7.649940032,1,84.16029393,5,0,,2,,7,3,2,1
,Retail,NA,,614.3596247,74,14066,Gold,,7,30,28,2,3,1,7,150.4251317,489.8899476,1,11,0,30,48.77365811,1,32.86504457,4,2,0.649690322,3,-38,9,4,0,1
C7786,BFSI,NA,SubIndustry_22,,40,10319,Gold,18,30,18,,0,3,0,4,263.4538915,,3,1,1,13,89.35780574,5,67.29181809,5,1,0.388423376,3,-82,4,,0,0
C7787,Pharma,EMEA,SubIndustry_11,493.9858766,128,9412,Gold,20,,16,14,0,4,2,5,87.44543058,583.7612265,1,9,yes,38,95.03109241,5,34.93388524,4,0,0.107219503,3,-88,7,3,,0
C7788,BFSI,NA,SubIndustry_8,588.8745929,36,37001,Silver,10,25,25,27,1,4,0,4,67.0750841,770.912536,1,5,yes,11,60.07239156,3,30.92415936,3,1,0.01503037,,-23,9,4,0,0
C7789,Retail,NA,SubIndustry_2,888.5115178,103,40287,,,,27,16,0,4,3,2,59.28993779,649.9125593,0,8,N,40,52.24511679,4,73.26514291,2,0,0.306679679,,-73,7,5,1,1
,Retail,,SubIndustry_5,236.4459911,,13165,Gold,14,1,2,24,2,5,1,4,64.31177874,437.4911749,0,4,1,35,8.207814354,2,50.3891107,5,0,0.098775982,3,12,6,3,,0
C7791,BFSI,EMEA,SubIndustry_20,672.996437,47,17024,Gold,16,16,27,31,1,1,1,2,158.0153029,394.4292386,,5,,14,28.48272586,3,21.72540431,5,0,0.19080065,4,,9,3,2,0
C7792,Retail,NA,SubIndustry_20,673.7446512,,48916,Silver,4,27,20,23,0,5,2,,91.05094475,,1,5,no,10,,1,,3,0,0.737838517,5,86,9,3,0,1
C7793,Manufacturing,APAC,SubIndustry_25,372.3570454,145,7241,Silver,41,27,33,12,0,5,1,2,28.9578655,709.9100722,2,9,,20,37.33702479,,,2,1,0.640194768,4,91,1,2,1,0
C7794,,LATAM,SubIndustry_23,619.9007696,26,2274,Silver,16,,41,3,,4,0,3,182.0506912,694.1728707,2,4,1,17,78.30990972,2,73.81190844,1,0,0.995059447,1,24,5,4,0,0
C7795,BFSI,NA,,828.6872303,127,23788,Gold,,10,0,,0,2,2,1,104.2678605,356.757712,3,3,no,45,,1,63.04277781,,1,0.775585827,1,-72,7,4,1,1
C7796,Pharma,EMEA,SubIndustry_16,347.0057582,48,5383,Silver,20,19,28,49,0,3,1,4,61.97462131,365.144497,,10,1,4,35.68150071,,32.47005943,5,0,0.690180123,10,,4,3,0,0
C7797,BFSI,,,548.2939594,27,47841,Gold,51,,23,4,0,1,1,3,75.40941416,616.5610883,2,3,no,49,7.677306006,7,52.52673843,4,0,0.720693898,,97,5,3,,0
C7798,BFSI,NA,SubIndustry_26,580.9602728,46,38951,Gold,4,30,35,5,0,6,2,4,95.13604413,507.7460305,1,4,yes,34,19.17653546,2,48.01875259,3,1,0.872776288,0,,3,3,0,0
C7799,BFSI,APAC,SubIndustry_17,606.835771,67,,Silver,42,41,22,13,0,1,,2,141.0055629,265.3615092,1,6,Y,11,,5,75.77133379,3,0,0.067455847,1,-98,9,4,1,0
C7800,BFSI,LATAM,SubIndustry_17,653.8583521,123,44278,Gold,44,32,16,13,1,1,3,2,177.5404803,386.9770896,2,5,no,1,85.85985729,1,,1,1,0.51740558,2,80,9,5,0,0
C7801,BFSI,LATAM,SubIndustry_1,,,,Gold,18,51,18,17,0,8,4,2,245.7516943,619.4060639,2,3,yes,21,51.24639876,0,32.40604131,3,2,,,,2,1,1,0
C7802,Pharma,NA,SubIndustry_3,602.6872373,72,4948,,15,16,0,5,0,3,2,5,51.10373713,1032.682385,1,6,no,49,83.16497023,5,32.41469321,1,0,0.605141298,2,22,7,2,0,0
C7803,BFSI,NA,SubIndustry_0,317.70527,81,25830,Silver,15,,15,2,2,3,2,2,125.4639279,707.0626536,3,4,no,24,64.32899275,3,,3,0,0.945575527,20,-50,6,2,1,1
C7804,BFSI,LATAM,SubIndustry_9,,,30823,Gold,14,1,,8,2,8,0,6,40.26484293,753.0920096,2,6,Y,10,,1,56.70393108,3,0,0.11784532,20,81,10,1,2,0
,BFSI,EMEA,SubIndustry_24,404.7317469,71,,Silver,5,27,28,,,7,3,2,192.024393,764.7435127,0,7,yes,30,50.54864051,1,48.69840996,1,0,0.63813937,0,-95,4,1,,0
C7806,Manufacturing,,SubIndustry_29,254.034219,,20035,Silver,8,21,17,8,0,6,2,3,59.147133,732.408007,0,8,0,10,46.05713822,,23.66632462,1,0,0.988006688,20,-22,2,4,1,1
C7807,Technology,APAC,SubIndustry_4,398.1710901,67,12102,Gold,37,17,42,21,0,3,2,2,147.6155524,,0,9,yes,21,74.9055451,,43.62291166,3,0,0.574080226,2,30,4,2,2,0
C7808,BFSI,NA,SubIndustry_4,,83,,Gold,28,18,,18,2,1,4,1,,803.6233903,2,5,0,33,98.85433571,3,76.66260741,5,0,0.501992414,0,-79,10,2,2,1
,,NA,SubIndustry_8,587.1594553,170,10098,Bronze,2,19,34,8,0,4,3,3,166.5096586,669.5288116,4,,1,49,7.837713231,,31.47555828,2,0,0.884878711,5,24,8,4,2,0
C7810,BFSI,APAC,SubIndustry_13,246.3081758,67,,Gold,22,24,0,,1,7,3,4,83.82328382,652.360766,1,6,0,10,11.56086413,3,45.93052261,4,0,0.306725496,3,,3,1,1,0
C7811,BFSI,NA,SubIndustry_20,,98,4622,Gold,1,17,26,30,0,4,4,3,102.5007193,646.9668662,2,4,,3,20.41264993,5,69.67466767,4,0,0.505156252,10,69,,4,2,0
C7812,BFSI,,SubIndustry_12,644.9312559,69,31493,Gold,1,33,21,20,0,4,0,2,112.8803027,305.5702844,2,7,yes,4,50.9866118,1,3.457710214,2,1,,0,71,7,5,2,0
,Retail,NA,SubIndustry_12,601.6296185,177,6946,Bronze,11,0,15,33,0,4,1,5,90.86961169,968.6788213,1,4,yes,29,22.10393188,2,36.8690848,2,,0.675862268,1,-44,4,4,1,0
C7814,,EMEA,SubIndustry_26,677.4205324,,5283,Silver,7,25,28,47,0,8,3,,50.25544379,,2,9,N,31,44.99028733,2,48.631127,2,0,,5,-53,3,2,0,1
C7815,Retail,,SubIndustry_29,773.5660854,46,12694,Gold,14,,23,13,1,5,1,2,117.1339569,,0,5,no,,5.927455441,5,93.33933955,3,0,0.173499673,2,,7,5,0,0
C7816,BFSI,EMEA,SubIndustry_23,607.5774219,56,31192,,18,17,26,,0,5,1,5,132.5015186,698.9874637,0,2,yes,,53.05778863,,44.44636317,,0,0.407768552,5,29,4,5,2,0
C7817,Pharma,EMEA,SubIndustry_26,417.0384746,,2414,Silver,7,27,28,56,0,3,4,0,200.9829371,407.5688619,,,Y,21,25.75907905,,9.727756545,3,1,0.648569181,4,-1,8,2,2,0
C7818,Pharma,APAC,SubIndustry_0,522.9698916,63,,Bronze,28,4,11,28,0,6,2,0,151.5103648,352.1192527,1,5,yes,21,,3,49.16359603,2,0,0.701878465,10,73,4,5,1,0
,Retail,NA,SubIndustry_16,831.9794202,78,38646,Silver,34,18,46,3,,1,3,1,145.2520357,611.74267,3,7,N,6,57.54673182,5,42.46357509,3,0,,20,-85,2,4,1,1
,Retail,APAC,,1052.8898,30,1260,Silver,2,14,42,16,1,0,6,5,227.6260284,767.2390697,0,6,N,,16.17617577,3,,2,1,0.66516777,4,-27,4,,2,1
C7821,Retail,NA,SubIndustry_7,592.6192731,96,15675,Gold,47,31,19,4,3,9,4,6,158.7262787,,2,8,1,2,81.1481509,1,59.14997273,3,,0.462515429,2,28,5,1,1,0
C7822,Retail,EMEA,SubIndustry_2,607.1108278,63,,Gold,13,28,27,13,1,2,1,1,60.76418625,522.3450248,0,2,Y,4,82.82553593,1,,2,,0.188420342,5,-65,7,,2,0
C7823,,EMEA,SubIndustry_16,645.1416734,115,44023,Silver,19,27,8,7,0,7,2,3,56.29090823,443.3673116,1,5,N,48,89.5876465,4,63.19691796,2,,0.476724097,20,90,5,5,,0
C7824,Retail,NA,SubIndustry_26,504.7585692,109,18232,,17,30,0,38,0,6,2,6,146.5765783,413.2593105,1,7,Y,4,85.10834811,3,44.52845468,,,0.200258806,5,-78,,2,0,0
C7825,Technology,APAC,SubIndustry_11,732.7707805,76,33364,Silver,25,,,28,1,,3,3,154.1013984,645.2606622,0,8,N,27,6.875052545,,38.28348895,,,0.452965763,0,-93,8,5,1,1
C7826,Pharma,NA,SubIndustry_24,701.6090585,154,13196,Silver,23,25,41,30,,4,,6,239.7443601,815.8530504,3,5,yes,13,54.27075437,1,29.75403996,1,0,0.729645492,0,-17,,1,2,0
C7827,BFSI,NA,,570.8752894,23,8283,Bronze,26,39,,1,2,5,0,6,118.2898171,68.47589634,0,2,0,43,97.0364982,2,55.10657019,4,0,0.056593444,1,,9,1,1,0
C7828,Retail,NA,SubIndustry_24,436.3960188,113,1798,Gold,6,,24,11,0,5,2,6,263.7270961,769.2317187,1,8,N,36,49.0092007,,80.96286101,3,0,0.218841904,10,99,10,5,0,0
C7829,BFSI,,SubIndustry_24,195.8607225,148,13449,Gold,50,18,6,3,1,3,1,8,23.3706569,,1,5,,17,7.100241529,5,33.77947257,2,,0.546205516,10,46,,2,0,0
C7830,BFSI,NA,SubIndustry_17,646.4827095,102,44236,Gold,36,20,3,,0,1,4,2,128.0700336,,3,4,Y,36,91.53808696,2,,3,0,0.862823147,1,22,6,2,2,0
C7831,Retail,NA,SubIndustry_13,542.571663,46,6963,Gold,1,17,12,27,,4,4,2,92.86073767,472.1437671,1,7,,6,71.48342229,3,11.65411916,3,0,,10,87,7,5,0,0
C7832,BFSI,NA,SubIndustry_29,,159,34378,,14,21,19,15,0,7,4,0,243.3030206,46.65844024,2,9,no,49,7.294913845,3,61.90998276,,0,0.141336019,,-90,3,5,2,1
C7833,Technology,,SubIndustry_10,274.015947,149,3827,Silver,16,14,34,14,0,6,3,2,141.6236393,649.8673325,1,4,N,10,91.8501102,4,39.94604108,2,0,0.567498896,1,-74,2,5,1,1
C7834,BFSI,EMEA,SubIndustry_26,,51,22636,Silver,5,49,1,36,0,8,0,2,136.6622615,737.0787226,1,10,0,6,,1,41.74433929,3,0,0.296566531,3,34,2,1,0,0
C7835,Retail,NA,SubIndustry_15,179.7527357,167,30211,Gold,16,,4,35,,4,1,1,,,0,7,0,47,1.904729198,,52.72075642,2,0,0.65145849,3,1,7,4,2,0
C7836,Manufacturing,NA,SubIndustry_26,559.9282375,63,24219,Silver,,32,4,32,,1,3,2,138.7276806,538.936707,0,9,no,10,70.94534288,3,13.58082033,5,1,0.570877111,3,22,8,3,1,0
C7837,Manufacturing,EMEA,SubIndustry_3,,69,40674,Silver,32,,39,16,1,3,2,5,189.461268,906.5043814,,1,Y,18,65.08061192,2,28.70277218,,1,0.53436407,2,-47,10,1,,0
C7838,Retail,APAC,SubIndustry_17,609.9785773,20,12533,Gold,0,18,44,14,0,7,2,4,141.4694166,,0,10,0,22,75.28856128,4,31.99361446,,,0.206421114,5,-33,8,5,0,1
C7839,Technology,APAC,SubIndustry_6,421.8520451,119,39837,Silver,49,,48,17,,3,2,3,20.92230724,565.3178847,0,6,,18,13.69741372,3,41.97660566,3,0,0.963385178,0,-59,9,,0,0
C7840,Retail,APAC,SubIndustry_10,,23,18201,,30,24,39,13,,3,3,,180.8386546,943.3827344,0,7,N,2,58.07112917,3,67.70960826,5,0,0.653647999,0,-2,1,5,2,0
,Retail,NA,SubIndustry_15,617.403848,170,34138,Gold,0,20,24,8,0,7,5,3,171.2537996,573.4439228,2,2,yes,26,19.27305986,,27.06327746,3,0,0.712817302,,-67,6,3,0,1
C7842,BFSI,LATAM,SubIndustry_15,740.1046184,131,29156,Gold,22,,19,14,0,1,3,6,35.90821373,474.5958504,,,no,44,29.31038883,4,45.56224712,3,0,0.857245143,5,-74,7,3,0,1
C7843,,NA,SubIndustry_2,385.4533291,27,42765,Silver,13,23,30,19,0,6,0,,16.50363302,625.4679611,3,7,0,12,84.12030644,3,52.08967713,1,1,,5,-77,3,3,0,1
C7844,Technology,,SubIndustry_24,601.3816401,,15247,,1,21,17,47,1,6,2,2,177.3727112,,1,3,yes,30,87.04174881,2,48.98982853,1,0,0.157631966,2,,,,0,0
C7845,Manufacturing,NA,SubIndustry_22,816.3030237,80,44873,Silver,12,8,42,7,0,5,1,6,110.3379427,618.1707928,4,7,N,12,89.96159691,3,28.73632832,3,,,20,-50,,5,,1
C7846,Technology,EMEA,SubIndustry_23,567.7694193,152,,,19,27,,18,1,4,,3,204.6755225,536.5726667,2,10,N,33,17.13285408,6,18.43014626,3,1,0.187467545,4,36,3,4,2,0
C7847,Retail,NA,SubIndustry_8,420.623971,9,45586,Gold,4,29,15,21,,2,1,,3.211745278,772.0405982,0,3,,28,62.79747367,3,42.00852237,5,0,,5,93,2,,2,0
C7848,,NA,SubIndustry_7,708.170708,130,,Gold,16,36,11,41,1,7,3,1,,533.2483067,1,7,1,30,53.95933255,6,88.23430847,4,0,0.304327759,3,-22,,4,1,0
C7849,BFSI,APAC,SubIndustry_6,352.4878052,134,32616,Bronze,26,26,22,35,1,9,2,2,139.0634976,667.5666396,3,11,1,42,77.40355117,6,53.58600208,3,0,0.733296937,5,27,6,1,2,0
C7850,BFSI,APAC,SubIndustry_24,240.361597,71,37510,Silver,35,18,,13,0,,0,6,,264.8063306,2,3,0,29,89.50021912,4,30.07585719,3,1,0.948451394,0,63,8,2,2,0
C7851,Manufacturing,LATAM,SubIndustry_26,662.4642382,,3860,Bronze,27,3,30,,0,,1,1,225.4181352,,,5,no,16,63.6507537,0,63.25498867,4,1,0.684604779,0,-49,6,5,0,1
,,,SubIndustry_16,418.7675473,21,22535,Gold,12,12,24,36,0,8,2,2,170.5367397,545.7333833,1,11,,,50.2028193,3,36.90359805,1,0,0.450613475,2,17,6,5,0,0
C7853,BFSI,EMEA,SubIndustry_10,436.6957972,100,876,Gold,19,26,21,38,0,7,4,6,9.878892589,594.5771855,2,4,yes,6,56.47969421,1,61.20550132,1,2,0.780703017,3,75,2,1,1,0
C7854,Retail,NA,SubIndustry_3,374.6118729,157,,Gold,24,9,55,19,0,5,,1,,702.3757042,0,5,1,,1.617839231,1,,,0,0.296880101,2,15,1,1,2,0
C7855,Retail,LATAM,SubIndustry_3,405.4365209,13,30587,Gold,23,12,32,20,1,1,1,2,118.9953697,542.7383067,2,9,0,31,,2,30.60925143,3,0,0.306967255,0,49,5,4,2,0
C7856,Retail,EMEA,SubIndustry_4,780.6066855,111,8531,Bronze,19,33,28,37,0,6,4,1,141.9646693,716.7558511,2,6,1,49,,3,26.53361585,1,0,0.145246698,4,-98,4,5,2,0
C7857,BFSI,APAC,SubIndustry_7,832.4997532,103,,Gold,18,20,10,8,0,8,1,4,192.0140067,604.9820376,1,7,yes,22,65.05923025,1,52.79621131,3,,0.846937798,0,-86,9,5,1,0
C7858,BFSI,EMEA,,858.9957272,103,,Gold,12,17,7,23,0,3,2,3,66.3948108,627.6941124,1,6,N,8,37.58817173,,42.73475303,4,0,0.990699678,,,6,4,2,0
,BFSI,,SubIndustry_16,718.0241242,,7726,Silver,19,12,,4,0,2,2,2,,367.6314811,0,,N,26,12.17629717,6,53.41287794,5,1,0.7938784,4,76,3,1,2,0
C7860,BFSI,LATAM,,593.254252,109,31159,Gold,15,22,16,19,0,4,3,5,92.80396579,786.5009052,0,,0,11,90.31135515,7,59.97631483,3,1,0.598850574,,-85,6,1,1,1
C7861,BFSI,,SubIndustry_8,213.5428816,120,8895,,2,19,0,,1,3,5,3,135.3669916,485.9049547,0,,Y,29,35.30680607,6,48.85558594,2,0,0.821825677,1,-41,4,1,1,1
,BFSI,NA,SubIndustry_9,462.4950594,126,3180,Gold,31,,,7,1,,0,4,52.7289028,896.7721748,3,4,no,32,32.51785025,4,26.82584409,3,0,,,-37,2,,1,1
C7863,Manufacturing,NA,SubIndustry_7,931.3508977,129,1130,,23,36,28,4,0,4,3,3,71.90029223,865.053443,2,6,N,3,15.73663212,4,52.24148879,,0,0.378743377,20,93,1,1,1,0
C7864,BFSI,APAC,SubIndustry_14,412.8756842,148,26281,Gold,10,0,27,8,1,5,2,6,162.5666513,417.4417615,0,3,no,28,47.49115534,4,84.53496078,,0,0.9139891,1,82,7,5,1,0
C7865,Pharma,,SubIndustry_17,802.828895,171,35926,Silver,16,7,0,3,1,3,2,5,166.7916425,547.1551881,0,2,N,30,5.870392766,4,51.75160933,1,0,,4,-22,9,4,2,1
C7866,BFSI,NA,SubIndustry_22,,1,41476,Gold,21,34,29,1,0,4,2,6,4.851115106,727.3272402,,3,N,16,34.95893091,4,23.70447332,2,0,0.812665126,1,-75,9,4,,1
C7867,BFSI,,SubIndustry_4,35.62847717,40,21329,Silver,30,23,39,26,0,6,5,3,48.61496006,218.1777268,0,7,,45,25.62248247,1,57.81974295,4,0,0.605748781,0,89,10,2,,0
C7868,Retail,,SubIndustry_17,628.0971127,7,14086,Gold,14,8,43,,0,,2,5,49.13475789,453.1865262,1,5,1,22,72.18939866,0,43.33647738,,,0.001536416,3,3,10,3,2,0
C7869,BFSI,EMEA,SubIndustry_26,753.2509392,163,36352,Silver,20,8,41,29,0,4,2,2,97.21843026,651.4300118,2,6,no,22,2.69631228,1,,2,0,0.777530519,1,-9,2,5,,0
